age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
,,iRepo,,,494102774,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,770794.74,InternalCounterparty,BCSL-PB-Jane Street,F8586MV23,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJSN,,,,,SOCGEN 0 7/8 09/22/28,Debt,,,STP,TRUE,FR0013536661,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,668570.34,770794.74,900000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494099075,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,770794.74,770794.74,,900000,900000,,,,BMC5R38,ZYAFGB30XXX,0,EUR,770794.74,FranceDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,900000,ICSDFI,Failed,,,AP00494102774Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,85.64386,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494102894,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,516275.74,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMXWL,,,,,BHH 0 3/8 04/21/31,Debt,,,STP,TRUE,DE000BHY0SL9,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,447806.18,516275.74,700000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101075,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,516275.74,516275.74,,700000,700000,,,,BMBTHZ3,ZYAFGB30XXX,0,EUR,516275.74,GermanyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,700000,ICSDFI,Failed,,,AP00494102894Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,73.7536771,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494102928,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,98716.23,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMXWE,,,,,AMPRIO 3.45 09/22/27,Debt,,,STP,TRUE,DE000A30VPL3,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,85624.28,98716.23,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101072,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,98716.23,98716.23,,100000,100000,,,,BPLQ012,ZYAFGB30XXX,0,EUR,98716.23,GermanyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,100000,ICSDFI,Failed,,,AP00494102928Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,98.71623,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494102973,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,386594.05,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJVK,,,,,HEIANA 1 1/2 12/07/24,Debt,,,STP,TRUE,XS1330434389,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,335323.14,386594.05,400000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494099103,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,386594.05,386594.05,,400000,400000,,,,BYY3734,ZYAFGB30XXX,0,EUR,386594.05,NetherlandsDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,400000,ICSDFI,Failed,,,AP00494102973Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,96.6485125,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103099,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,442091.95,InternalCounterparty,BCSL-PB-Jane Street,L4806FAH4,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJWH,,,,,HOLNSW 1 3/4 08/29/29,Debt,,,STP,TRUE,XS1672151492,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,383460.79,442091.95,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101096,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,442091.95,442091.95,,500000,500000,,,,BF1D9T4,ZYAFGB30XXX,0,EUR,442091.95,LuxembourgDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,500000,ICSDFI,Failed,,,AP00494103099Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.41839,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103233,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,181799.72,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJWR,,,,,BMW 1 1/8 01/10/28,Debt,,,STP,TRUE,XS1747444831,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,157689.06,181799.72,200000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494098097,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,181799.72,181799.72,,200000,200000,,,,BFFK7Q4,ZYAFGB30XXX,0,EUR,181799.72,NetherlandsDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,200000,ICSDFI,Failed,,,AP00494103233Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,90.89986,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103246,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,94102.63,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJXS,,,,,BACRE 1 1/8 07/15/25,Debt,,,STP,TRUE,XS2027957815,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,81622.54,94102.63,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100109,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,94102.63,94102.63,,100000,100000,,,,BJVNFY9,ZYAFGB30XXX,0,EUR,94102.63,ItalyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,100000,ICSDFI,Failed,,,AP00494103246Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,94.10263,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103429,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,443738.4,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJZA,,,,,NAH 0 1/2 05/14/27,Debt,,,STP,TRUE,XS2171874519,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,384888.89,443738.4,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494099145,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,443738.4,443738.4,,500000,500000,,,,BMQ60R2,ZYAFGB30XXX,0,EUR,443738.4,FinlandDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,500000,ICSDFI,Failed,,,AP00494103429Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,88.74768,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103440,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,642946.71,InternalCounterparty,BCSL-PB-Jane Street,F6866TPM6,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMXXU,,,,,ORAP 1 1/4 07/07/27,Debt,,,STP,TRUE,FR0013506292,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,557677.78,642946.71,700000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100111,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,642946.71,642946.71,,700000,700000,,,,BM638W4,ZYAFGB30XXX,0,EUR,642946.71,FranceDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,700000,ICSDFI,Failed,,,AP00494103440Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,91.84953,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103453,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,502067.64,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMXXZ,,,,,ACAP 0 3/8 04/20/28,Debt,,,STP,TRUE,FR0014003182,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,435482.38,502067.64,600000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494099142,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,502067.64,502067.64,,600000,600000,,,,BM9L085,ZYAFGB30XXX,0,EUR,502067.64,FranceDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,600000,ICSDFI,Failed,,,AP00494103453Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,83.67794,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103465,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,464657.98,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYJYZ,,,,,OPBANK 0 1/2 08/12/25,Debt,,,STP,TRUE,XS2171253912,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,403034.07,464657.98,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101114,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,464657.98,464657.98,,500000,500000,,,,BMQ5F74,ZYAFGB30XXX,0,EUR,464657.98,FinlandDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,500000,ICSDFI,Failed,,,AP00494103465Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,92.931596,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103490,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,212610.84,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKDQ,,,,,TENN 4 1/2 10/28/34,Debt,,,STP,TRUE,XS2549543499,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,184413.95,212610.84,200000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494098130,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,212610.84,212610.84,,200000,200000,,,,BMD5VP7,ZYAFGB30XXX,0,EUR,212610.84,NetherlandsDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,200000,ICSDFI,Failed,,,AP00494103490Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,106.30542,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103502,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,498068.64,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKAE,,,,,ABESM 2 5/8 PERP,Debt,,,STP,TRUE,XS2282606578,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,432013.74,498068.64,600000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100132,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,498068.64,498068.64,,600000,600000,,,,BMTVXZ3,ZYAFGB30XXX,0,EUR,498068.64,NetherlandsDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,600000,ICSDFI,Failed,,,AP00494103502Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,83.01144,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103514,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,255075.98,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKAI,,,,,INVES 0 1/2 02/17/27,Debt,,,STP,TRUE,XS2296207116,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,221247.27,255075.98,300000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101122,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,255075.98,255075.98,,300000,300000,,,,BMVMCV3,ZYAFGB30XXX,0,EUR,255075.98,UKDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,300000,ICSDFI,Failed,,,AP00494103514Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,85.0253267,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103550,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,93857.86,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKCW,,,,,COLOB 2 3/4 05/19/30,Debt,,,STP,TRUE,XS2481288525,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,81410.24,93857.86,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100153,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,93857.86,93857.86,,100000,100000,,,,BLDBMG6,ZYAFGB30XXX,0,EUR,93857.86,NetherlandsDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,100000,ICSDFI,Failed,,,AP00494103550Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,93.85786,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103561,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,426524.3,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKCH,,,,,CERVIM 6 02/15/29,Debt,,,STP,TRUE,XS2445836286,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,369957.76,426524.3,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494098128,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,426524.3,426524.3,,500000,500000,,,,BMCDTS1,ZYAFGB30XXX,0,EUR,426524.3,ItalyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,500000,ICSDFI,Failed,,,AP00494103561Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,85.30486,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103571,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,435238.7,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKBU,,,,,RXLP 2 1/8 12/15/28,Debt,,,STP,TRUE,XS2403428472,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,377516.44,435238.7,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100152,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,435238.7,435238.7,,500000,500000,,,,BKMQT42,ZYAFGB30XXX,0,EUR,435238.7,FranceDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,500000,ICSDFI,Failed,,,AP00494103571Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,87.04774,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103622,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,993738,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKEN,,,,,EUROGR 3.722 04/27/30,Debt,,,STP,TRUE,XS2615183501,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,861946.4,993738,1000000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101142,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,993738,993738,,1000000,1000000,,,,BKS9DF4,ZYAFGB30XXX,0,EUR,993738,GermanyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,1000000,ICSDFI,Failed,,,AP00494103622Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.3738,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103638,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,99703.14,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3MYKEE,,,,,INBAN 4 5/8 02/23/29,Debt,,,STP,TRUE,XS2590759986,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,86480.3,99703.14,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101144,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,99703.14,99703.14,,100000,100000,,,,BN4DGM9,ZYAFGB30XXX,0,EUR,99703.14,ItalyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,100000,ICSDFI,Failed,,,AP00494103638Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,99.70314,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103728,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,1129152.12,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMYAC,,,,,ULP 2 1/2 06/04/26,Debt,,,STP,TRUE,XS1074055770,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,979401.61,1129152.12,1200000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100178,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,1129152.12,1129152.12,,1200000,1200000,,,,BN33DL8,ZYAFGB30XXX,0,EUR,1129152.12,FranceDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,1200000,ICSDFI,Failed,,,AP00494103728Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,94.09601,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103743,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,447992.85,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMYAZ,,,,,RSALN 1 1/4 05/12/28,Debt,,,STP,TRUE,XS1411401083,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,388579.1,447992.85,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494101155,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,447992.85,447992.85,,500000,500000,,,,BYZK1K9,ZYAFGB30XXX,0,EUR,447992.85,NetherlandsDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,500000,ICSDFI,Failed,,,AP00494103743Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,89.59857,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103823,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,91951.67,InternalCounterparty,BCSL-PB-Jane Street,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMYBP,,,,,TRNIM 1 3/8 07/26/27,Debt,,,STP,TRUE,XS1652866002,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,79756.85,91951.67,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494100192,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,91951.67,91951.67,,100000,100000,,,,BF43Z93,ZYAFGB30XXX,0,EUR,91951.67,ItalyDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,100000,ICSDFI,Failed,,,AP00494103823Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,91.95167,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494103935,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,94481.66,InternalCounterparty,BCSL-PB-Jane Street,X61873AR0,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NMYCP,,,,,NOKIA 2 03/11/26,Debt,,,STP,TRUE,XS1960685383,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,81951.31,94481.66,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494099215,,000000752936/S02301552,8525491,C001/100002032762,000000752936/S02301552,743766,C001/100002032758,,94481.66,94481.66,,100000,100000,,,,BFYWQG4,ZYAFGB30XXX,0,EUR,94481.66,FinlandDebt,EUR,LU,,DVP,,SBRPOpenMovement,Deliver,,,,,,,,,100000,ICSDFI,Failed,,,AP00494103935Q1,,,,,,,,,,,,,,21057,,21057,Financing,2023-03-22 13:00:01.026 +0530,EUR,94.48166,,,NotNetted,Amend,StockVsCashCollateral,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
